4E54719A,1,500,0.053409,0.006962,0.099321
4E54719A,2,510,0.007764,0.00073,0.002992
4E54719A,3,520,0.007001,0.000641,0.002396
4E54719A,4,530,0.007086,0.000881,0.003049
4E54719A,5,540,0.006626,0.000293,0.000817
4E54719A,6,550,0.010425,0.000762,0.002785
4E54719A,7,560,0.007934,0.00073,0.002554
4E54719A,8,570,0.007159,0.000596,0.002731
4E54719A,9,580,0.007704,0.00076,0.003163
4E54719A,10,590,0.009668,0.000859,0.002506
4E54719A,11,600,0.008257,0.001063,0.003722
4E54719A,12,610,0.007244,0.000647,0.002418
4E54719A,13,620,0.010784,0.000418,0.001138
4E54719A,14,630,0.008435,0.000402,0.001343
4E54719A,15,640,0.007592,0.000876,0.003683
4E54719A,16,650,0.008089,0.000345,0.001388
4E54719A,17,660,0.007982,0.00092,0.002939
4E54719A,18,670,0.008164,0.000777,0.00348
4E54719A,19,680,0.008039,0.000635,0.002136
4E54719A,20,690,0.007857,0.000845,0.004177
4E54719A,21,700,0.009021,0.000646,0.002761
4E54719A,22,710,0.009966,0.000456,0.001294
4E54719A,23,720,0.008856,0.00085,0.002917
4E54719A,24,730,0.008802,0.000574,0.002097
4E54719A,25,740,0.009089,0.000282,0.000905
4E54719A,26,750,0.008897,0.000662,0.002525
4E54719A,27,760,0.008836,0.000631,0.002597
4E54719A,28,770,0.009418,0.00083,0.002839
4E54719A,29,780,0.008867,0.00072,0.00294
4E54719A,30,790,0.008943,0.00063,0.002592
4E54719A,31,800,0.009138,0.000726,0.002902
4E54719A,32,810,0.009725,0.000782,0.002876
4E54719A,33,820,0.011173,0.000881,0.003193
4E54719A,34,830,0.010281,0.00104,0.00438
4E54719A,35,840,0.01058,0.000597,0.002006
4E54719A,36,850,0.010012,0.000645,0.002409
4E54719A,37,860,0.009606,0.000652,0.00252
4E54719A,38,870,0.010753,0.000821,0.003549
4E54719A,39,880,0.010319,0.000639,0.002052
4E54719A,40,890,0.009986,0.000861,0.003556
4E54719A,41,900,0.01133,0.000793,0.002913
4E54719A,42,910,0.010789,0.000843,0.003153
4E54719A,43,920,0.010059,0.000726,0.002462
4E54719A,44,930,0.010271,0.000748,0.002606
4E54719A,45,940,0.011074,0.000679,0.002399
4E54719A,46,950,0.010554,0.000637,0.002346
4E54719A,47,960,0.011271,0.000934,0.003826
