9A95C59C,1,1459,0.14531,0.003127,0.01851
9A95C59C,2,1586,0.173715,0.006876,0.085357
9A95C59C,3,903,0.641634,0.015289,0.358171
9A95C59C,4,1129,0.102002,0.007358,0.084841
9A95C59C,5,593,0.053111,0.030905,1.226676
9A95C59C,6,1265,0.161446,0.00725,0.105551
9A95C59C,7,1497,0.180632,0.000796,0.002989
9A95C59C,8,1089,0.121651,0.016542,0.148629
9A95C59C,9,1413,0.139672,0.002755,0.019371
9A95C59C,10,1293,0.142838,0.035684,1.747283
9A95C59C,11,1293,0.149143,0.009914,0.166164
9A95C59C,12,843,0.083276,0.060527,4.153825
9A95C59C,13,724,0.057787,0.039076,2.909066
9A95C59C,14,1443,0.126645,0.016609,0.425505
9A95C59C,15,708,0.070832,0.007961,0.111587
9A95C59C,16,869,0.081949,0.015121,0.314644
9A95C59C,17,1241,0.118603,0.003067,0.019308
9A95C59C,18,934,0.099347,0.025162,0.669554
9A95C59C,19,1043,0.096813,0.019499,0.574809
9A95C59C,20,1905,0.203509,0.004987,0.043583
9A95C59C,21,702,0.062908,0.015248,0.404907
9A95C59C,22,766,0.069756,0.010643,0.173529
9A95C59C,23,1991,0.188667,0.008541,0.112205
9A95C59C,24,1292,0.129402,0.01327,0.254504
9A95C59C,25,1135,0.090312,0.076009,9.752508
9A95C59C,26,1942,0.184099,0.011569,0.097246
9A95C59C,27,691,0.064735,0.019883,0.616784
9A95C59C,28,1317,0.127914,0.012328,0.254656
9A95C59C,29,1917,0.203843,0.007751,0.087904
9A95C59C,30,1290,0.12551,0.042491,2.576279
9A95C59C,31,979,0.085408,0.011544,0.220076
9A95C59C,32,1844,0.193732,0.013868,0.216147
9A95C59C,33,1838,0.190282,0.001363,0.008397
9A95C59C,34,1373,0.152758,0.022634,1.6396
9A95C59C,35,1231,0.124711,0.025897,0.760796
9A95C59C,36,710,0.068361,0.006485,0.09435
9A95C59C,37,1598,0.166349,0.019601,0.395415
